,title,author,date,category,word,count
7065,LAMENT,Isabella Holt,,Poems on Loneliness,sweet,1
7051,LAMENT,Isabella Holt,,Poems on Loneliness,far,1
7064,LAMENT,Isabella Holt,,Poems on Loneliness,joy,1
7063,LAMENT,Isabella Holt,,Poems on Loneliness,whose,1
7062,LAMENT,Isabella Holt,,Poems on Loneliness,young,1
7061,LAMENT,Isabella Holt,,Poems on Loneliness,deep,1
7060,LAMENT,Isabella Holt,,Poems on Loneliness,himself,1
7059,LAMENT,Isabella Holt,,Poems on Loneliness,finds,1
7058,LAMENT,Isabella Holt,,Poems on Loneliness,tongue,1
7057,LAMENT,Isabella Holt,,Poems on Loneliness,keen,1
7056,LAMENT,Isabella Holt,,Poems on Loneliness,pride,1
7055,LAMENT,Isabella Holt,,Poems on Loneliness,wit,1
7054,LAMENT,Isabella Holt,,Poems on Loneliness,scatters,1
407,"THE SACRIFICE OF IPHIGENIA (from ""Agamemnon"")",Aeschylus,525,Dramatic Poems,broke,1
7052,LAMENT,Isabella Holt,,Poems on Loneliness,coast,1
7317,AT THE OLD LADIES' HOME,"Ruth Guthrie Harding
                    (1882-?)",1882,Poems on Old Age,iron,1
7366,AT THE OLD LADIES' HOME,"Ruth Guthrie Harding
                    (1882-?)",1882,Poems on Old Age,arms,1
7319,AT THE OLD LADIES' HOME,"Ruth Guthrie Harding
                    (1882-?)",1882,Poems on Old Age,plumed,1
7577,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,press,1
7671,CHAUCER,Benjamin Brawley (1882-1939),1882,Poems on Poetry,appears,1
7670,CHAUCER,Benjamin Brawley (1882-1939),1882,Poems on Poetry,host,1
7669,CHAUCER,Benjamin Brawley (1882-1939),1882,Poems on Poetry,gilded,1
7668,CHAUCER,Benjamin Brawley (1882-1939),1882,Poems on Poetry,leading,1
7667,CHAUCER,Benjamin Brawley (1882-1939),1882,Poems on Poetry,gleams,1
7666,CHAUCER,Benjamin Brawley (1882-1939),1882,Poems on Poetry,strike,1
7665,CHAUCER,Benjamin Brawley (1882-1939),1882,Poems on Poetry,ages,1
7664,CHAUCER,Benjamin Brawley (1882-1939),1882,Poems on Poetry,across,1
7663,CHAUCER,Benjamin Brawley (1882-1939),1882,Poems on Poetry,light,1
7662,CHAUCER,Benjamin Brawley (1882-1939),1882,Poems on Poetry,welcome,1
7661,CHAUCER,Benjamin Brawley (1882-1939),1882,Poems on Poetry,dark,1
7660,CHAUCER,Benjamin Brawley (1882-1939),1882,Poems on Poetry,darkness,1
7659,CHAUCER,Benjamin Brawley (1882-1939),1882,Poems on Poetry,give,1
7658,CHAUCER,Benjamin Brawley (1882-1939),1882,Poems on Poetry,gold,1
7657,CHAUCER,Benjamin Brawley (1882-1939),1882,Poems on Poetry,azure,1
7656,CHAUCER,Benjamin Brawley (1882-1939),1882,Poems on Poetry,swords,1
7655,CHAUCER,Benjamin Brawley (1882-1939),1882,Poems on Poetry,thousand,1
7654,CHAUCER,Benjamin Brawley (1882-1939),1882,Poems on Poetry,ten,1
330,"PROMETHEUS AMID HURRICANE AND EARTHQUAKE (from ""Prometheus Bound"")",Aeschylus,525,Dramatic Poems,been,1
7652,CHAUCER,Benjamin Brawley (1882-1939),1882,Poems on Poetry,front,1
7651,CHAUCER,Benjamin Brawley (1882-1939),1882,Poems on Poetry,upon,1
7650,CHAUCER,Benjamin Brawley (1882-1939),1882,Poems on Poetry,burst,1
7649,CHAUCER,Benjamin Brawley (1882-1939),1882,Poems on Poetry,sunbeams,1
7648,CHAUCER,Benjamin Brawley (1882-1939),1882,Poems on Poetry,clear,1
7647,CHAUCER,Benjamin Brawley (1882-1939),1882,Poems on Poetry,manifold,1
7646,CHAUCER,Benjamin Brawley (1882-1939),1882,Poems on Poetry,stars,1
7645,CHAUCER,Benjamin Brawley (1882-1939),1882,Poems on Poetry,sensuous,1
7644,CHAUCER,Benjamin Brawley (1882-1939),1882,Poems on Poetry,one,1
7643,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,flight,1
329,"PROMETHEUS AMID HURRICANE AND EARTHQUAKE (from ""Prometheus Bound"")",Aeschylus,525,Dramatic Poems,has,1
7673,CHAUCER,Benjamin Brawley (1882-1939),1882,Poems on Poetry,man,1
7674,CHAUCER,Benjamin Brawley (1882-1939),1882,Poems on Poetry,writing,1
7690,CHAUCER,Benjamin Brawley (1882-1939),1882,Poems on Poetry,mad,1
7703,CHAUCER,Benjamin Brawley (1882-1939),1882,Poems on Poetry,things,1
7702,CHAUCER,Benjamin Brawley (1882-1939),1882,Poems on Poetry,stories,1
7701,CHAUCER,Benjamin Brawley (1882-1939),1882,Poems on Poetry,hours,1
7700,CHAUCER,Benjamin Brawley (1882-1939),1882,Poems on Poetry,tedious,1
7699,CHAUCER,Benjamin Brawley (1882-1939),1882,Poems on Poetry,away,1
7698,CHAUCER,Benjamin Brawley (1882-1939),1882,Poems on Poetry,wile,1
7697,CHAUCER,Benjamin Brawley (1882-1939),1882,Poems on Poetry,pilgrims,1
7696,CHAUCER,Benjamin Brawley (1882-1939),1882,Poems on Poetry,motley,1
328,"PROMETHEUS AMID HURRICANE AND EARTHQUAKE (from ""Prometheus Bound"")",Aeschylus,525,Dramatic Poems,zeus,1
7694,CHAUCER,Benjamin Brawley (1882-1939),1882,Poems on Poetry,hear,1
7693,CHAUCER,Benjamin Brawley (1882-1939),1882,Poems on Poetry,lets,1
7692,CHAUCER,Benjamin Brawley (1882-1939),1882,Poems on Poetry,sings,1
7691,CHAUCER,Benjamin Brawley (1882-1939),1882,Poems on Poetry,rout,1
7689,CHAUCER,Benjamin Brawley (1882-1939),1882,Poems on Poetry,what,1
7675,CHAUCER,Benjamin Brawley (1882-1939),1882,Poems on Poetry,book,1
7688,CHAUCER,Benjamin Brawley (1882-1939),1882,Poems on Poetry,garden,1
7687,CHAUCER,Benjamin Brawley (1882-1939),1882,Poems on Poetry,natures,1
7686,CHAUCER,Benjamin Brawley (1882-1939),1882,Poems on Poetry,stay,1
7685,CHAUCER,Benjamin Brawley (1882-1939),1882,Poems on Poetry,whispers,1
7684,CHAUCER,Benjamin Brawley (1882-1939),1882,Poems on Poetry,voice,1
7683,CHAUCER,Benjamin Brawley (1882-1939),1882,Poems on Poetry,hears,1
7682,CHAUCER,Benjamin Brawley (1882-1939),1882,Poems on Poetry,troilus,1
7681,CHAUCER,Benjamin Brawley (1882-1939),1882,Poems on Poetry,still,1
7680,CHAUCER,Benjamin Brawley (1882-1939),1882,Poems on Poetry,years,1
7679,CHAUCER,Benjamin Brawley (1882-1939),1882,Poems on Poetry,lovers,1
7678,CHAUCER,Benjamin Brawley (1882-1939),1882,Poems on Poetry,tales,1
7677,CHAUCER,Benjamin Brawley (1882-1939),1882,Poems on Poetry,telling,1
7676,CHAUCER,Benjamin Brawley (1882-1939),1882,Poems on Poetry,dreams,1
7642,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,nobler,1
7641,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,takes,1
7640,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,unbounded,1
7593,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,heavns,1
7606,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,dare,1
7605,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,pardon,1
7604,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,blaze,1
7603,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,common,1
7602,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,promote,1
7601,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,jointly,1
7600,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,whilst,1
7599,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,rays,1
7598,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,show,1
7597,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,star,1
7596,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,single,1
7595,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,light,1
7594,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,continud,1
7592,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,oerflows,1
7608,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,unnumberd,1
7591,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,white,1
7590,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,shining,1
7589,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,milkyway,1
7588,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,rise,1
7587,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,wonders,1
334,"PROMETHEUS AMID HURRICANE AND EARTHQUAKE (from ""Prometheus Bound"")",Aeschylus,525,Dramatic Poems,fair,1
7585,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,wonder,1
7584,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,silent,1
7583,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,eyes,1
7582,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,strikes,1
7581,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,sooner,1
7580,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,glittring,1
335,"PROMETHEUS AMID HURRICANE AND EARTHQUAKE (from ""Prometheus Bound"")",Aeschylus,525,Dramatic Poems,glory,1
7607,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,name,1
7609,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,beauties,1
7639,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,plays,1
7625,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,inspire,1
7638,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,delight,1
7637,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,soars,1
7636,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,thee,1
7635,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,imitate,1
7634,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,expression,1
7633,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,forcd,1
7632,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,labourd,1
7631,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,others,1
7630,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,whom,1
7629,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,lyrepindar,1
7628,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,pindar,1
7627,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,deepmouthd,1
7626,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,fit,1
7624,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,hints,1
333,"PROMETHEUS AMID HURRICANE AND EARTHQUAKE (from ""Prometheus Bound"")",Aeschylus,525,Dramatic Poems,mothers,1
7623,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,equal,1
7622,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,muse,1
7621,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,please,1
7620,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,will,1
7619,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,shape,1
7618,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,any,1
331,"PROMETHEUS AMID HURRICANE AND EARTHQUAKE (from ""Prometheus Bound"")",Aeschylus,525,Dramatic Poems,hurtled,1
7616,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,like,1
7615,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,excess,1
7614,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,only,1
7613,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,fault,1
7612,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,blame,1
332,"PROMETHEUS AMID HURRICANE AND EARTHQUAKE (from ""Prometheus Bound"")",Aeschylus,525,Dramatic Poems,along,1
7704,CHAUCER,Benjamin Brawley (1882-1939),1882,Poems on Poetry,might,1
7705,CHAUCER,Benjamin Brawley (1882-1939),1882,Poems on Poetry,some,1
7706,CHAUCER,Benjamin Brawley (1882-1939),1882,Poems on Poetry,shining,1
7786,A FIT OF RHYME AGAINST RHYME,Ben Jonson (1572-1637),1572,Poems on Poetry,age,1
7800,A FIT OF RHYME AGAINST RHYME,Ben Jonson (1572-1637),1572,Poems on Poetry,happy,1
7799,A FIT OF RHYME AGAINST RHYME,Ben Jonson (1572-1637),1572,Poems on Poetry,infection,1
317,"PROMETHEUS AMID HURRICANE AND EARTHQUAKE (from ""Prometheus Bound"")",Aeschylus,525,Dramatic Poems,goes,1
7796,A FIT OF RHYME AGAINST RHYME,Ben Jonson (1572-1637),1572,Poems on Poetry,frowning,1
7795,A FIT OF RHYME AGAINST RHYME,Ben Jonson (1572-1637),1572,Poems on Poetry,pallas,1
7794,A FIT OF RHYME AGAINST RHYME,Ben Jonson (1572-1637),1572,Poems on Poetry,praise,1
7793,A FIT OF RHYME AGAINST RHYME,Ben Jonson (1572-1637),1572,Poems on Poetry,line,1
7792,A FIT OF RHYME AGAINST RHYME,Ben Jonson (1572-1637),1572,Poems on Poetry,nor,1
7791,A FIT OF RHYME AGAINST RHYME,Ben Jonson (1572-1637),1572,Poems on Poetry,bays,1
318,"PROMETHEUS AMID HURRICANE AND EARTHQUAKE (from ""Prometheus Bound"")",Aeschylus,525,Dramatic Poems,mingling,1
7789,A FIT OF RHYME AGAINST RHYME,Ben Jonson (1572-1637),1572,Poems on Poetry,work,1
7788,A FIT OF RHYME AGAINST RHYME,Ben Jonson (1572-1637),1572,Poems on Poetry,crowning,1
7787,A FIT OF RHYME AGAINST RHYME,Ben Jonson (1572-1637),1572,Poems on Poetry,worth,1
7785,A FIT OF RHYME AGAINST RHYME,Ben Jonson (1572-1637),1572,Poems on Poetry,poet,1
7802,A FIT OF RHYME AGAINST RHYME,Ben Jonson (1572-1637),1572,Poems on Poetry,protection,1
7784,A FIT OF RHYME AGAINST RHYME,Ben Jonson (1572-1637),1572,Poems on Poetry,stage,1
7783,A FIT OF RHYME AGAINST RHYME,Ben Jonson (1572-1637),1572,Poems on Poetry,fill,1
319,"PROMETHEUS AMID HURRICANE AND EARTHQUAKE (from ""Prometheus Bound"")",Aeschylus,525,Dramatic Poems,storm,1
7781,A FIT OF RHYME AGAINST RHYME,Ben Jonson (1572-1637),1572,Poems on Poetry,starveling,1
7780,A FIT OF RHYME AGAINST RHYME,Ben Jonson (1572-1637),1572,Poems on Poetry,failed,1
7779,A FIT OF RHYME AGAINST RHYME,Ben Jonson (1572-1637),1572,Poems on Poetry,light,1
7778,A FIT OF RHYME AGAINST RHYME,Ben Jonson (1572-1637),1572,Poems on Poetry,die,1
7777,A FIT OF RHYME AGAINST RHYME,Ben Jonson (1572-1637),1572,Poems on Poetry,music,1
7776,A FIT OF RHYME AGAINST RHYME,Ben Jonson (1572-1637),1572,Poems on Poetry,apollos,1
7775,A FIT OF RHYME AGAINST RHYME,Ben Jonson (1572-1637),1572,Poems on Poetry,dry,1
7774,A FIT OF RHYME AGAINST RHYME,Ben Jonson (1572-1637),1572,Poems on Poetry,fountain,1
7773,A FIT OF RHYME AGAINST RHYME,Ben Jonson (1572-1637),1572,Poems on Poetry,see,1
7772,A FIT OF RHYME AGAINST RHYME,Ben Jonson (1572-1637),1572,Poems on Poetry,bewailed,1
7801,A FIT OF RHYME AGAINST RHYME,Ben Jonson (1572-1637),1572,Poems on Poetry,this,1
7803,A FIT OF RHYME AGAINST RHYME,Ben Jonson (1572-1637),1572,Poems on Poetry,spoiled,1
7770,A FIT OF RHYME AGAINST RHYME,Ben Jonson (1572-1637),1572,Poems on Poetry,muse,1
7819,A FIT OF RHYME AGAINST RHYME,Ben Jonson (1572-1637),1572,Poems on Poetry,restore,1
7833,A FIT OF RHYME AGAINST RHYME,Ben Jonson (1572-1637),1572,Poems on Poetry,hath,1
311,"PROMETHEUS AMID HURRICANE AND EARTHQUAKE (from ""Prometheus Bound"")",Aeschylus,525,Dramatic Poems,blow,1
7831,A FIT OF RHYME AGAINST RHYME,Ben Jonson (1572-1637),1572,Poems on Poetry,tyrant,1
7830,A FIT OF RHYME AGAINST RHYME,Ben Jonson (1572-1637),1572,Poems on Poetry,scant,1
7829,A FIT OF RHYME AGAINST RHYME,Ben Jonson (1572-1637),1572,Poems on Poetry,sweetness,1
7828,A FIT OF RHYME AGAINST RHYME,Ben Jonson (1572-1637),1572,Poems on Poetry,want,1
7827,A FIT OF RHYME AGAINST RHYME,Ben Jonson (1572-1637),1572,Poems on Poetry,languages,1
7826,A FIT OF RHYME AGAINST RHYME,Ben Jonson (1572-1637),1572,Poems on Poetry,vulgar,1
7825,A FIT OF RHYME AGAINST RHYME,Ben Jonson (1572-1637),1572,Poems on Poetry,before,1
7824,A FIT OF RHYME AGAINST RHYME,Ben Jonson (1572-1637),1572,Poems on Poetry,brain,1
7823,A FIT OF RHYME AGAINST RHYME,Ben Jonson (1572-1637),1572,Poems on Poetry,muses,1
7822,A FIT OF RHYME AGAINST RHYME,Ben Jonson (1572-1637),1572,Poems on Poetry,crown,1
7820,A FIT OF RHYME AGAINST RHYME,Ben Jonson (1572-1637),1572,Poems on Poetry,phoebus,1
7818,A FIT OF RHYME AGAINST RHYME,Ben Jonson (1572-1637),1572,Poems on Poetry,nourish,1
7804,A FIT OF RHYME AGAINST RHYME,Ben Jonson (1572-1637),1572,Poems on Poetry,whilst,1
7817,A FIT OF RHYME AGAINST RHYME,Ben Jonson (1572-1637),1572,Poems on Poetry,world,1
7816,A FIT OF RHYME AGAINST RHYME,Ben Jonson (1572-1637),1572,Poems on Poetry,flourish,1
313,"PROMETHEUS AMID HURRICANE AND EARTHQUAKE (from ""Prometheus Bound"")",Aeschylus,525,Dramatic Poems,other,1
314,"PROMETHEUS AMID HURRICANE AND EARTHQUAKE (from ""Prometheus Bound"")",Aeschylus,525,Dramatic Poems,passion,1
7813,A FIT OF RHYME AGAINST RHYME,Ben Jonson (1572-1637),1572,Poems on Poetry,hill,1
315,"PROMETHEUS AMID HURRICANE AND EARTHQUAKE (from ""Prometheus Bound"")",Aeschylus,525,Dramatic Poems,sound,1
7811,A FIT OF RHYME AGAINST RHYME,Ben Jonson (1572-1637),1572,Poems on Poetry,foiled,1
7810,A FIT OF RHYME AGAINST RHYME,Ben Jonson (1572-1637),1572,Poems on Poetry,rests,1
7809,A FIT OF RHYME AGAINST RHYME,Ben Jonson (1572-1637),1572,Poems on Poetry,wrongs,1
7808,A FIT OF RHYME AGAINST RHYME,Ben Jonson (1572-1637),1572,Poems on Poetry,yet,1
7807,A FIT OF RHYME AGAINST RHYME,Ben Jonson (1572-1637),1572,Poems on Poetry,tongues,1
7806,A FIT OF RHYME AGAINST RHYME,Ben Jonson (1572-1637),1572,Poems on Poetry,queen,1
7805,A FIT OF RHYME AGAINST RHYME,Ben Jonson (1572-1637),1572,Poems on Poetry,latin,1
7771,A FIT OF RHYME AGAINST RHYME,Ben Jonson (1572-1637),1572,Poems on Poetry,stay,1
7769,A FIT OF RHYME AGAINST RHYME,Ben Jonson (1572-1637),1572,Poems on Poetry,wells,1
7707,CHAUCER,Benjamin Brawley (1882-1939),1882,Poems on Poetry,eagle,1
7722,A FIT OF RHYME AGAINST RHYME,Ben Jonson (1572-1637),1572,Poems on Poetry,senses,1
7735,A FIT OF RHYME AGAINST RHYME,Ben Jonson (1572-1637),1572,Poems on Poetry,fear,1
7734,A FIT OF RHYME AGAINST RHYME,Ben Jonson (1572-1637),1572,Poems on Poetry,verse,1
7733,A FIT OF RHYME AGAINST RHYME,Ben Jonson (1572-1637),1572,Poems on Poetry,propping,1
7732,A FIT OF RHYME AGAINST RHYME,Ben Jonson (1572-1637),1572,Poems on Poetry,calling,1
324,"PROMETHEUS AMID HURRICANE AND EARTHQUAKE (from ""Prometheus Bound"")",Aeschylus,525,Dramatic Poems,manifest,1
7730,A FIT OF RHYME AGAINST RHYME,Ben Jonson (1572-1637),1572,Poems on Poetry,wresting,1
7729,A FIT OF RHYME AGAINST RHYME,Ben Jonson (1572-1637),1572,Poems on Poetry,weight,1
7728,A FIT OF RHYME AGAINST RHYME,Ben Jonson (1572-1637),1572,Poems on Poetry,FALSE,1
325,"PROMETHEUS AMID HURRICANE AND EARTHQUAKE (from ""Prometheus Bound"")",Aeschylus,525,Dramatic Poems,dread,1
7726,A FIT OF RHYME AGAINST RHYME,Ben Jonson (1572-1637),1572,Poems on Poetry,judgment,1
7725,A FIT OF RHYME AGAINST RHYME,Ben Jonson (1572-1637),1572,Poems on Poetry,cozening,1
7724,A FIT OF RHYME AGAINST RHYME,Ben Jonson (1572-1637),1572,Poems on Poetry,treasure,1
326,"PROMETHEUS AMID HURRICANE AND EARTHQUAKE (from ""Prometheus Bound"")",Aeschylus,525,Dramatic Poems,hand,1
7721,A FIT OF RHYME AGAINST RHYME,Ben Jonson (1572-1637),1572,Poems on Poetry,spoiling,1
7737,A FIT OF RHYME AGAINST RHYME,Ben Jonson (1572-1637),1572,Poems on Poetry,ground,1
7720,A FIT OF RHYME AGAINST RHYME,Ben Jonson (1572-1637),1572,Poems on Poetry,conceit,1
327,"PROMETHEUS AMID HURRICANE AND EARTHQUAKE (from ""Prometheus Bound"")",Aeschylus,525,Dramatic Poems,your,1
7718,A FIT OF RHYME AGAINST RHYME,Ben Jonson (1572-1637),1572,Poems on Poetry,fits,1
7717,A FIT OF RHYME AGAINST RHYME,Ben Jonson (1572-1637),1572,Poems on Poetry,expresseth,1
