,title,author,date,category,word,count
10958,THE BIVOUAC OF THE DEAD,Theodore O'Hara (1820-1867),1800,None,save,1
7243,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,recall,1
7241,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,name,1
7256,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,remembered,1
7240,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,years,1
10959,THE BIVOUAC OF THE DEAD,Theodore O'Hara (1820-1867),1800,None,flag,1
10960,THE BIVOUAC OF THE DEAD,Theodore O'Hara (1820-1867),1800,None,nations,1
10961,THE BIVOUAC OF THE DEAD,Theodore O'Hara (1820-1867),1800,None,land,1
7239,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,dead,1
7238,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,another,1
7237,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,pinafore,1
7236,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,gingham,1
7235,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,forth,1
7234,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,fared,1
7233,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,when,1
7232,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,played,1
7231,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,sometimes,1
10962,THE BIVOUAC OF THE DEAD,Theodore O'Hara (1820-1867),1800,None,belovèd,1
7255,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,now,1
10952,THE BIVOUAC OF THE DEAD,Theodore O'Hara (1820-1867),1800,None,grew,1
7230,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,where,1
10947,THE BIVOUAC OF THE DEAD,Theodore O'Hara (1820-1867),1800,None,fathers,1
7281,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,memory,1
7280,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,any,1
7279,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,gardens,1
7278,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,quietness,1
7277,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,beneath,1
7276,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,read,1
7275,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,none,1
7274,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,grow,1
10944,"MY DAYS, MY MONTHS, MY YEARS",John Attey,1700,None,languish,1
7273,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,will,1
7272,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,gods,1
7271,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,perhaps,1
10945,"MY DAYS, MY MONTHS, MY YEARS",John Attey,1700,None,one,1
10946,THE BIVOUAC OF THE DEAD,Theodore O'Hara (1820-1867),1800,None,remorseless,1
7270,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,within,1
7258,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,passionate,1
7269,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,dust,1
7268,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,silvery,1
7267,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,touch,1
7266,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,lifted,1
7265,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,arms,1
7264,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,trembling,1
7263,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,frail,1
7262,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,against,1
7261,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,pressed,1
10948,THE BIVOUAC OF THE DEAD,Theodore O'Hara (1820-1867),1800,None,lives,1
10949,THE BIVOUAC OF THE DEAD,Theodore O'Hara (1820-1867),1800,None,pour,1
10950,THE BIVOUAC OF THE DEAD,Theodore O'Hara (1820-1867),1800,None,would,1
7259,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,warmth,1
10951,THE BIVOUAC OF THE DEAD,Theodore O'Hara (1820-1867),1800,None,deemed,1
10963,THE BIVOUAC OF THE DEAD,Theodore O'Hara (1820-1867),1800,None,flower,1
7229,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,garden,1
7414,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,pathless,1
7182,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,keep,1
7196,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,faces,1
10969,THE BIVOUAC OF THE DEAD,Theodore O'Hara (1820-1867),1800,None,breath,1
7194,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,among,1
7193,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,then,1
7192,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,just,1
7191,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,dearest,1
7190,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,lines,1
7189,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,these,1
7188,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,eyes,1
7187,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,sad,1
7186,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,whose,1
7185,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,hearts,1
7184,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,heart,1
10970,THE BIVOUAC OF THE DEAD,Theodore O'Hara (1820-1867),1800,None,sullen,1
7181,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,would,1
7198,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,glimpsed,1
7180,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,age,1
10971,THE BIVOUAC OF THE DEAD,Theodore O'Hara (1820-1867),1800,None,awakes,1
10972,THE BIVOUAC OF THE DEAD,Theodore O'Hara (1820-1867),1800,None,alone,1
10973,THE BIVOUAC OF THE DEAD,Theodore O'Hara (1820-1867),1800,None,lay,1
7179,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,give,1
7178,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,god,1
10974,THE BIVOUAC OF THE DEAD,Theodore O'Hara (1820-1867),1800,None,pensive,1
10975,THE BIVOUAC OF THE DEAD,Theodore O'Hara (1820-1867),1800,None,shepherds,1
7177,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,dear,1
10976,THE BIVOUAC OF THE DEAD,Theodore O'Hara (1820-1867),1800,None,flight,1
7176,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,hurt,1
10977,THE BIVOUAC OF THE DEAD,Theodore O'Hara (1820-1867),1800,None,eagles,1
7175,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,blesses,1
10978,THE BIVOUAC OF THE DEAD,Theodore O'Hara (1820-1867),1800,None,scream,1
7197,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,there,1
7199,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,face,1
7228,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,sweet,1
7215,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,lilacs,1
10964,THE BIVOUAC OF THE DEAD,Theodore O'Hara (1820-1867),1800,None,martyrs,1
7226,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,afternoon,1
7225,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,back,1
7224,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,brought,1
7223,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,path,1
7222,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,across,1
7221,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,low,1
10965,THE BIVOUAC OF THE DEAD,Theodore O'Hara (1820-1867),1800,None,called,1
10966,THE BIVOUAC OF THE DEAD,Theodore O'Hara (1820-1867),1800,None,too,1
7220,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,brushing,1
7219,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,grass,1
7218,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,plumed,1
7217,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,fence,1
7216,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,iron,1
7214,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,somehow,1
7200,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,most,1
7213,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,smile,1
7212,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,smiled,1
7211,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,look,1
7210,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,meeting,1
7209,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,lie,1
7208,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,sorrow,1
7207,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,shadows,1
7206,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,which,1
7205,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,wistfulness,1
7204,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,lovely,1
10967,THE BIVOUAC OF THE DEAD,Theodore O'Hara (1820-1867),1800,None,full,1
7202,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,pale,1
10968,THE BIVOUAC OF THE DEAD,Theodore O'Hara (1820-1867),1800,None,northers,1
7201,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,delicate,1
7282,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,yet,1
7283,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,shame,1
7284,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,tonight,1
7367,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,first,1
10926,CRUEL COMPASSION,Aristaenetus,600,None,victim,1
7378,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,rusted,1
7377,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,has,1
10927,CRUEL COMPASSION,Aristaenetus,600,None,brinsley,1
7375,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,prose,1
7374,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,rhyme,1
7373,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,told,1
7372,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,story,1
7371,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,many,1
7370,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,aroseand,1
7369,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,bard,1
10928,CRUEL COMPASSION,Aristaenetus,600,None,richard,1
10929,CRUEL COMPASSION,Aristaenetus,600,None,translated,1
7368,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,merry,1
7366,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,chaucer,1
7382,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,worn,1
7365,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,till,1
7364,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,nine,1
7363,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,tuneful,1
7362,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,raptures,1
7361,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,felt,1
7360,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,nor,1
7359,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,supine,1
7358,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,slept,1
7559,CHAUCER,Benjamin Brawley (1882-1939),1882,Poems on Poetry,welcome,1
10931,CRUEL COMPASSION,Aristaenetus,600,None,like,1
7357,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,forefathers,1
10932,CRUEL COMPASSION,Aristaenetus,600,None,torture,1
10933,CRUEL COMPASSION,Aristaenetus,600,None,feel,1
7354,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,ong,1
7381,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,writ,1
7383,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,out,1
7285,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,change,1
7399,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,poetic,1
7413,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,through,1
7412,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,pursud,1
7411,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,led,1
7410,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,fancy,1
7409,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,poets,1
7408,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,whereer,1
7407,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,rude,1
7406,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,uncultivate,1
7405,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,yet,1
7404,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,barbrous,1
7403,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,amusd,1
7402,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,tales,1
7401,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,ancient,1
7400,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,rage,1
7398,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,warmd,1
7384,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,language,1
7397,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,next,1
10922,CRUEL COMPASSION,Aristaenetus,600,None,men,1
7396,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,spenser,1
7395,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,old,1
7394,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,laugh,1
7393,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,readers,1
7392,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,make,1
7391,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,tries,1
10923,CRUEL COMPASSION,Aristaenetus,600,None,thus,1
7389,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,unpolishd,1
7388,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,jests,1
10924,CRUEL COMPASSION,Aristaenetus,600,None,poor,1
10925,CRUEL COMPASSION,Aristaenetus,600,None,sheridan,1
7385,AN ACCOUNT OF THE GREATEST ENGLISH POETS,Joseph Addison (1672-1719),1672,Poems on Poetry,obscurd,1
7353,OLD AGE,Anne Bradstreet (c.1612-1672),1612,Poems on Old Age,noyse,1
7352,OLD AGE,Anne Bradstreet (c.1612-1672),1612,Poems on Old Age,pleasant,1
10934,CRUEL COMPASSION,Aristaenetus,600,None,never,1
7302,"JOHN ANDERSON, MY JO",Robert Burns (1759-1796),1759,Poems on Old Age,brent,1
7317,"JOHN ANDERSON, MY JO",Robert Burns (1759-1796),1759,Poems on Old Age,anither,1
7316,"JOHN ANDERSON, MY JO",Robert Burns (1759-1796),1759,Poems on Old Age,ane,1
7315,"JOHN ANDERSON, MY JO",Robert Burns (1759-1796),1759,Poems on Old Age,weve,1
7314,"JOHN ANDERSON, MY JO",Robert Burns (1759-1796),1759,Poems on Old Age,day,1
7313,"JOHN ANDERSON, MY JO",Robert Burns (1759-1796),1759,Poems on Old Age,canty,1
7312,"JOHN ANDERSON, MY JO",Robert Burns (1759-1796),1759,Poems on Old Age,mony,1
10938,CRUEL COMPASSION,Aristaenetus,600,None,than,1
7310,"JOHN ANDERSON, MY JO",Robert Burns (1759-1796),1759,Poems on Old Age,hill,1
7309,"JOHN ANDERSON, MY JO",Robert Burns (1759-1796),1759,Poems on Old Age,clamb,1
7308,"JOHN ANDERSON, MY JO",Robert Burns (1759-1796),1759,Poems on Old Age,pow,1
7307,"JOHN ANDERSON, MY JO",Robert Burns (1759-1796),1759,Poems on Old Age,frosty,1
7306,"JOHN ANDERSON, MY JO",Robert Burns (1759-1796),1759,Poems on Old Age,blessings,1
7305,"JOHN ANDERSON, MY JO",Robert Burns (1759-1796),1759,Poems on Old Age,snaw,1
7304,"JOHN ANDERSON, MY JO",Robert Burns (1759-1796),1759,Poems on Old Age,beld,1
10939,CRUEL COMPASSION,Aristaenetus,600,None,worse,1
7351,OLD AGE,Anne Bradstreet (c.1612-1672),1612,Poems on Old Age,musickes,1
7300,"JOHN ANDERSON, MY JO",Robert Burns (1759-1796),1759,Poems on Old Age,bonie,1
7299,"JOHN ANDERSON, MY JO",Robert Burns (1759-1796),1759,Poems on Old Age,raven,1
10940,CRUEL COMPASSION,Aristaenetus,600,None,served,1
10941,CRUEL COMPASSION,Aristaenetus,600,None,starve,1
10942,CRUEL COMPASSION,Aristaenetus,600,None,nibble,1
7295,"JOHN ANDERSON, MY JO",Robert Burns (1759-1796),1759,Poems on Old Age,acquent,1
7294,"JOHN ANDERSON, MY JO",Robert Burns (1759-1796),1759,Poems on Old Age,first,1
7293,"JOHN ANDERSON, MY JO",Robert Burns (1759-1796),1759,Poems on Old Age,when,1
10943,CRUEL COMPASSION,Aristaenetus,600,None,forced,1
7290,"JOHN ANDERSON, MY JO",Robert Burns (1759-1796),1759,Poems on Old Age,ohn,1
7289,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,live,1
7288,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,strength,1
7287,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,ask,1
7286,AT THE OLD LADIES' HOME,Ruth Guthrie Harding                    (1882-?),1882,Poems on Old Age,prayer,1
10937,CRUEL COMPASSION,Aristaenetus,600,None,een,1
7318,"JOHN ANDERSON, MY JO",Robert Burns (1759-1796),1759,Poems on Old Age,maun,1
7319,"JOHN ANDERSON, MY JO",Robert Burns (1759-1796),1759,Poems on Old Age,totter,1
7320,"JOHN ANDERSON, MY JO",Robert Burns (1759-1796),1759,Poems on Old Age,down,1
7350,OLD AGE,Anne Bradstreet (c.1612-1672),1612,Poems on Old Age,rejoyce,1
